ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
1222,Delhi,Delhi,Gurgaon MG Road,Apartment,2,886,106.08,12008,2024,Semi-Furnished,0,5,1,3,2,1,Covered,Yes,"CCTV, Gym",West,Owner,2 Months
1223,Delhi,Delhi,Saket,Apartment,4,1874,213.3,10897,2023,Semi-Furnished,6,6,2,0,2,2,Open,No,"Playground, Gym, Community Hall",West,Owner,Immediate
1224,Delhi,Delhi,Dwarka,Independent_House,4,1875,86.33,4633,2016,Semi-Furnished,4,4,9,0,2,2,Open,Yes,"CCTV, Community Hall",West,Agent,2 Months
1225,Delhi,Delhi,Saket,Apartment,2,925,114.19,12414,1999,Furnished,3,5,26,1,1,2,Covered,Yes,Playground,East,Owner,Immediate
1226,Delhi,Delhi,Noida Sec 18,Apartment,5,2967,135.5,4970,2002,Unfurnished,9,12,23,1,1,2,Covered,No,Garden,West,Owner,2 Months
1227,Delhi,Delhi,Greater Kailash,Builder_Floor,3,1166,137.24,13061,1995,Semi-Furnished,1,3,30,4,2,1,Covered,Yes,"Lift, Community Hall",East,Owner,Immediate
1228,Delhi,Delhi,Gurgaon MG Road,Independent_House,3,1305,125.41,11306,1992,Unfurnished,3,7,33,0,2,3,Open,No,"CCTV, Garden",South,Builder,3+ Months
1229,Delhi,Delhi,Pitampura,Apartment,3,1421,91.0,6327,2014,Semi-Furnished,1,5,11,4,7,2,Covered,Yes,,East,Agent,3+ Months
1230,Delhi,Delhi,Rohini,Apartment,2,750,52.79,6488,2024,Semi-Furnished,0,2,1,5,4,3,No,Yes,"Clubhouse, Gym, Pool",East,Agent,Immediate
1231,Delhi,Delhi,Noida Sec 18,Builder_Floor,2,666,33.58,5139,2013,Unfurnished,2,5,12,1,1,3,Open,Yes,Lift,West,Owner,1 Month
1232,Delhi,Delhi,Punjabi Bagh,Builder_Floor,5,2462,183.41,8029,2011,Unfurnished,5,6,14,3,3,2,Open,No,"Playground, CCTV",West,Agent,Immediate
1233,Delhi,Delhi,Gurgaon MG Road,Apartment,5,2412,340.76,15210,2003,Unfurnished,2,2,22,6,2,1,Covered,Yes,"Pool, Lift",East,Owner,2 Months
1234,Delhi,Delhi,Rohini,Apartment,2,924,63.62,7233,2013,Unfurnished,3,5,12,2,1,3,Covered,No,"Clubhouse, Pool",West,Agent,Immediate
1235,Delhi,Delhi,Lajpat Nagar,Apartment,4,1964,153.52,8704,1997,Semi-Furnished,3,3,28,8,2,3,Covered,No,"Playground, Clubhouse, Gym",South,Agent,2 Months
1236,Delhi,Delhi,Janakpuri,Apartment,2,728,38.04,5524,1993,Semi-Furnished,1,2,32,2,5,2,Covered,Yes,"Pool, Community Hall",North,Owner,Immediate
1237,Delhi,Delhi,Greater Kailash,Independent_House,2,1039,200.81,21096,1995,Semi-Furnished,3,3,30,3,3,3,Open,Yes,Clubhouse,East,Agent,1 Month
1238,Delhi,Delhi,Punjabi Bagh,Independent_House,2,923,86.32,9416,2022,Unfurnished,2,4,3,4,4,3,Open,No,Pool,North,Owner,1 Month
1239,Delhi,Delhi,Rohini,Builder_Floor,3,1390,74.49,6315,1991,Unfurnished,3,5,34,2,1,3,Open,Yes,Power Backup,West,Owner,Immediate
1240,Delhi,Delhi,Noida Sec 18,Apartment,2,877,65.75,6505,2019,Furnished,1,1,6,4,4,2,Covered,No,"Lift, Garden, CCTV, Clubhouse",North,Owner,3+ Months
1241,Delhi,Delhi,Greater Kailash,Villa,3,1293,257.54,20143,1992,Furnished,1,4,33,1,0,3,Covered,Yes,"Playground, Garden",East,Owner,2 Months
1242,Delhi,Delhi,Rohini,Apartment,3,1439,70.48,5481,2004,Unfurnished,0,1,21,2,1,3,Open,No,"Gym, Power Backup",South,Agent,Immediate
1243,Delhi,Delhi,Lajpat Nagar,Apartment,3,1606,125.46,8671,1999,Unfurnished,3,4,26,2,0,3,Covered,No,"Power Backup, Clubhouse",East,Owner,Immediate
1244,Delhi,Delhi,Vasant Kunj,Independent_House,4,1754,284.31,16816,2003,Unfurnished,1,2,22,2,1,1,Open,No,"Clubhouse, Community Hall",South,Owner,Immediate
1245,Delhi,Delhi,Gurgaon MG Road,Independent_House,3,1140,99.08,9760,2004,Unfurnished,1,2,21,4,0,1,Covered,Yes,Pool,West,Owner,3+ Months
1246,Delhi,Delhi,Karol Bagh,Apartment,3,1206,101.78,9503,2014,Unfurnished,0,4,11,6,2,3,Open,Yes,"Pool, Gym",North,Owner,Immediate
1247,Delhi,Delhi,Dwarka,Villa,3,1397,84.16,6429,2004,Unfurnished,4,9,21,5,3,2,No,No,"Power Backup, CCTV",East,Owner,Immediate
1248,Delhi,Delhi,Noida Sec 18,Apartment,2,855,51.3,5309,2006,Furnished,0,1,19,3,1,3,No,Yes,"Garden, Pool",North,Builder,Immediate
1249,Delhi,Delhi,Other,Villa,2,858,35.85,4797,1999,Unfurnished,2,7,26,0,2,2,Covered,No,"Lift, CCTV, Pool",West,Owner,2 Months
1250,Delhi,Delhi,Other,Apartment,2,743,30.49,4539,1993,Unfurnished,0,5,32,3,4,3,Covered,No,Gym,North,Owner,Immediate
1251,Delhi,Delhi,Pitampura,Apartment,3,1540,82.48,5233,2005,Furnished,5,7,20,4,4,1,Open,Yes,,North,Owner,Immediate
1252,Delhi,Delhi,Saket,Apartment,3,1421,165.92,11223,2014,Furnished,0,4,11,2,3,3,Open,Yes,"Power Backup, Lift",West,Owner,1 Month
1253,Delhi,Delhi,South Extension,Apartment,1,527,63.91,14887,1994,Unfurnished,0,2,31,3,1,1,No,Yes,Gym,East,Owner,Immediate
1254,Delhi,Delhi,Karol Bagh,Apartment,3,1051,84.81,7530,2014,Unfurnished,1,5,11,2,1,2,Open,Yes,"Garden, Pool, Clubhouse",North,Agent,Immediate
1255,Delhi,Delhi,Rohini,Apartment,5,2900,191.58,7675,1994,Unfurnished,7,7,31,1,1,1,Open,Yes,"Gym, Clubhouse, Playground, Community Hall",West,Agent,1 Month
1256,Delhi,Delhi,Gurgaon MG Road,Apartment,3,1198,103.69,11256,1992,Unfurnished,3,4,33,1,1,1,Covered,No,"Clubhouse, Gym",South,Owner,1 Month
1257,Delhi,Delhi,Pitampura,Villa,1,420,23.98,5625,2023,Unfurnished,1,6,2,3,5,2,Covered,No,Clubhouse,East,Owner,1 Month
1258,Delhi,Delhi,Vasant Kunj,Apartment,2,881,127.52,16136,1991,Unfurnished,2,7,34,5,4,3,Open,Yes,"Gym, Garden",North,Owner,Immediate
1259,Delhi,Delhi,Greater Kailash,Apartment,1,556,118.32,19691,2014,Semi-Furnished,1,5,11,2,3,2,Open,Yes,"Pool, Community Hall, Power Backup, Gym",West,Agent,Immediate
1260,Delhi,Delhi,Janakpuri,Builder_Floor,3,1314,81.23,6327,2021,Semi-Furnished,4,7,4,2,3,2,No,No,"Gym, CCTV, Power Backup",South,Owner,Immediate
1261,Delhi,Delhi,Pitampura,Independent_House,1,488,32.21,7134,1992,Furnished,0,2,33,2,1,2,Covered,Yes,"CCTV, Playground, Power Backup",West,Owner,3+ Months
1262,Delhi,Delhi,Noida Sec 18,Apartment,2,894,62.16,6441,2012,Furnished,2,5,13,2,2,1,Covered,No,"Power Backup, Pool",South,Owner,Immediate
1263,Delhi,Delhi,Karol Bagh,Apartment,3,1538,151.38,9348,2017,Semi-Furnished,0,2,8,4,1,2,No,No,"Community Hall, Lift, Playground",West,Owner,Immediate
1264,Delhi,Delhi,Pitampura,Villa,2,1048,66.58,6796,2006,Unfurnished,2,7,19,5,2,1,Open,No,"Playground, Gym",West,Owner,1 Month
1265,Delhi,Delhi,Lajpat Nagar,Builder_Floor,3,1410,143.61,10768,2006,Semi-Furnished,3,5,19,5,3,1,Open,No,"Playground, Pool",South,Owner,Immediate
1266,Delhi,Delhi,Greater Kailash,Apartment,3,1141,140.66,13399,2020,Unfurnished,1,5,5,2,2,2,Open,No,"Community Hall, Playground, Pool, Gym",South,Owner,Immediate
1267,Delhi,Delhi,Connaught Place,Apartment,3,1365,203.37,16135,2001,Furnished,3,3,24,3,1,2,Covered,No,,East,Owner,1 Month
1268,Delhi,Delhi,South Extension,Apartment,2,1127,159.15,17489,1998,Unfurnished,1,1,27,3,4,1,Covered,Yes,CCTV,East,Owner,Immediate
1269,Delhi,Delhi,Punjabi Bagh,Apartment,2,918,58.96,7481,1991,Furnished,2,2,34,1,3,1,Covered,No,"Power Backup, Lift",West,Agent,Immediate
1270,Delhi,Delhi,Vasant Kunj,Apartment,2,935,138.55,14983,2020,Unfurnished,3,3,5,3,2,3,Open,No,Playground,East,Owner,Immediate
1271,Delhi,Delhi,Pitampura,Apartment,2,894,49.24,6312,1994,Semi-Furnished,2,6,31,0,2,2,Open,Yes,,South,Owner,Immediate
1272,Delhi,Delhi,Mayur Vihar,Apartment,3,1279,72.38,5879,2005,Furnished,3,5,20,5,2,1,Covered,No,"Pool, Playground",South,Owner,1 Month
1273,Delhi,Delhi,Noida Sec 18,Apartment,3,1118,58.55,5535,2015,Unfurnished,0,1,10,1,4,2,No,No,"Lift, Garden",East,Owner,Immediate
1274,Delhi,Delhi,Saket,Apartment,4,1730,165.96,9565,2021,Semi-Furnished,2,2,4,2,4,2,Covered,Yes,"Clubhouse, Lift",North,Owner,Immediate
1275,Delhi,Delhi,South Extension,Apartment,2,924,102.34,12745,2000,Unfurnished,2,5,25,2,2,2,Covered,No,"Garden, Clubhouse",South,Owner,3+ Months
1276,Delhi,Delhi,Vasant Kunj,Apartment,2,958,141.98,16671,1998,Semi-Furnished,0,1,27,0,4,1,Covered,Yes,"Clubhouse, Playground, Community Hall",West,Owner,1 Month
1277,Delhi,Delhi,Dwarka,Builder_Floor,4,1883,130.13,6436,2013,Unfurnished,0,3,12,4,3,3,Covered,Yes,"Lift, Community Hall, Gym, Power Backup",North,Owner,1 Month
1278,Delhi,Delhi,Lajpat Nagar,Independent_House,1,492,54.13,11906,2004,Unfurnished,1,4,21,7,1,1,Covered,Yes,"Garden, Pool, Gym",East,Owner,3+ Months
1279,Delhi,Delhi,South Extension,Builder_Floor,4,1570,206.56,14666,1991,Furnished,5,6,34,7,1,3,Open,Yes,"Pool, Lift",North,Owner,2 Months
1280,Delhi,Delhi,Noida Sec 18,Apartment,4,2099,136.87,5897,2024,Semi-Furnished,6,6,1,2,2,3,Covered,No,"Power Backup, Lift",East,Owner,1 Month
1281,Delhi,Delhi,South Extension,Apartment,4,2058,328.52,15385,2006,Furnished,2,7,19,2,1,2,Open,No,"Garden, Power Backup, Lift",South,Owner,2 Months
1282,Delhi,Delhi,Saket,Apartment,2,752,83.95,11042,2011,Semi-Furnished,2,4,14,5,1,2,No,No,"Garden, Clubhouse, Power Backup",South,Owner,Immediate
1283,Delhi,Delhi,Punjabi Bagh,Apartment,1,478,44.26,9759,1998,Furnished,0,1,27,1,0,2,No,Yes,Lift,West,Agent,1 Month
1284,Delhi,Delhi,Saket,Villa,4,1449,116.69,9497,1994,Semi-Furnished,0,3,31,5,2,2,Covered,No,Clubhouse,South,Owner,Immediate
1285,Delhi,Delhi,Vasant Kunj,Apartment,2,937,96.82,10913,2010,Unfurnished,0,3,15,4,4,1,Covered,No,"CCTV, Playground, Gym",South,Owner,Immediate
1286,Delhi,Delhi,Saket,Apartment,4,1827,152.92,10447,1997,Semi-Furnished,3,8,28,3,5,2,Open,Yes,"CCTV, Clubhouse",South,Builder,Immediate
1287,Delhi,Delhi,Karol Bagh,Villa,2,880,83.65,9365,2008,Semi-Furnished,0,2,17,3,1,2,Open,Yes,"Lift, Pool",East,Owner,2 Months
1288,Delhi,Delhi,Saket,Apartment,2,907,101.91,11101,2022,Unfurnished,0,4,3,2,3,3,Covered,No,Power Backup,West,Owner,1 Month
1289,Delhi,Delhi,Rohini,Apartment,3,1087,56.56,5841,2000,Unfurnished,2,5,25,3,5,1,Covered,No,"Power Backup, Lift",South,Owner,Immediate
1290,Delhi,Delhi,Rohini,Independent_House,3,1038,67.52,6578,2012,Unfurnished,1,5,13,1,3,1,Open,Yes,"Garden, Community Hall",East,Owner,Immediate
1291,Delhi,Delhi,Connaught Place,Apartment,4,1793,249.6,15052,1992,Furnished,2,4,33,1,5,3,Open,Yes,"CCTV, Clubhouse",West,Owner,2 Months
1292,Delhi,Delhi,Vasant Kunj,Apartment,2,923,155.05,17765,2008,Unfurnished,1,1,17,1,3,2,Covered,No,Community Hall,North,Owner,Immediate
1293,Delhi,Delhi,Dwarka,Apartment,2,1096,76.05,6672,2024,Unfurnished,0,1,1,1,3,2,Open,No,"Garden, Gym, CCTV, Lift",North,Owner,Immediate
1294,Delhi,Delhi,Mayur Vihar,Apartment,2,934,52.52,6017,2008,Unfurnished,0,5,17,2,2,2,Covered,Yes,"CCTV, Power Backup",West,Owner,Immediate
1295,Delhi,Delhi,Punjabi Bagh,Apartment,2,909,87.54,8501,2024,Furnished,2,4,1,3,2,3,Open,No,"Pool, CCTV",South,Owner,Immediate
1296,Delhi,Delhi,Mayur Vihar,Apartment,3,1365,78.65,6394,2005,Unfurnished,4,6,20,2,5,3,No,No,"Playground, CCTV",East,Builder,Immediate
1297,Delhi,Delhi,Noida Sec 18,Apartment,2,875,44.7,5062,2001,Furnished,0,5,24,2,1,3,Open,Yes,"Clubhouse, Garden, Pool, Power Backup",North,Owner,Immediate
1298,Delhi,Delhi,Lajpat Nagar,Villa,2,924,69.81,8042,2008,Unfurnished,0,1,17,5,2,2,Open,Yes,CCTV,East,Owner,Immediate
1299,Delhi,Delhi,Pitampura,Apartment,3,1342,100.07,7849,1991,Furnished,3,6,34,3,1,2,Open,No,"Pool, Community Hall",North,Owner,Immediate
1300,Delhi,Delhi,Rohini,Apartment,2,827,41.21,5468,2002,Unfurnished,0,2,23,7,3,2,Covered,Yes,"Clubhouse, Community Hall, Playground, Lift",North,Agent,Immediate
1301,Delhi,Delhi,Rohini,Builder_Floor,3,1636,95.43,6903,2000,Unfurnished,4,8,25,3,2,1,Covered,Yes,CCTV,South,Agent,1 Month
1302,Delhi,Delhi,Mayur Vihar,Apartment,4,1408,75.34,5738,2003,Unfurnished,4,8,22,5,0,3,Open,No,"Clubhouse, Community Hall",West,Owner,1 Month
1303,Delhi,Delhi,Gurgaon MG Road,Independent_House,3,1337,179.22,12395,2024,Unfurnished,3,4,1,1,0,2,Covered,Yes,"Playground, Gym, Pool",North,Owner,1 Month
1304,Delhi,Delhi,South Extension,Apartment,2,979,105.42,11107,1999,Furnished,1,3,26,2,3,3,Covered,No,,North,Owner,Immediate
1305,Delhi,Delhi,Mayur Vihar,Builder_Floor,3,1347,60.47,4946,2015,Unfurnished,3,6,10,1,1,2,Open,Yes,Lift,South,Owner,2 Months
1306,Delhi,Delhi,Karol Bagh,Apartment,2,962,80.53,8771,2007,Semi-Furnished,0,4,18,3,2,1,Open,No,"Gym, Power Backup",North,Owner,Immediate
1307,Delhi,Delhi,Karol Bagh,Apartment,3,1198,120.19,10151,2009,Semi-Furnished,3,4,16,4,1,2,Covered,No,"Garden, CCTV",West,Owner,3+ Months
1308,Delhi,Delhi,Noida Sec 18,Apartment,2,904,48.77,5997,2012,Unfurnished,0,1,13,4,0,2,Covered,No,"Garden, Lift",East,Owner,Immediate
1309,Delhi,Delhi,Noida Sec 18,Builder_Floor,3,1271,66.28,5812,2009,Unfurnished,4,8,16,2,1,1,Covered,Yes,"CCTV, Community Hall, Playground",East,Owner,Immediate
1310,Delhi,Delhi,Vasant Kunj,Apartment,3,1374,154.7,11557,2019,Semi-Furnished,3,5,6,6,4,2,Open,No,"Playground, CCTV",East,Owner,Immediate
1311,Delhi,Delhi,South Extension,Builder_Floor,4,2058,258.02,13257,1997,Semi-Furnished,1,3,28,5,4,3,Open,No,Clubhouse,West,Builder,Immediate
1312,Delhi,Delhi,Karol Bagh,Apartment,5,2499,251.42,9484,2024,Furnished,4,6,1,5,1,1,Open,No,,West,Agent,Immediate
1313,Delhi,Delhi,Rohini,Villa,4,1887,88.36,5322,2000,Semi-Furnished,3,3,25,5,3,2,Covered,No,Pool,North,Agent,Immediate
1314,Delhi,Delhi,Karol Bagh,Apartment,2,954,77.43,8778,2004,Furnished,1,6,21,1,2,3,Covered,Yes,"Community Hall, Clubhouse",West,Owner,2 Months
1315,Delhi,Delhi,Other,Apartment,3,1194,53.69,4071,2005,Furnished,3,5,20,2,3,3,Covered,Yes,"Lift, CCTV, Power Backup, Community Hall",West,Owner,2 Months
1316,Delhi,Delhi,Punjabi Bagh,Apartment,2,1025,74.69,7583,2012,Semi-Furnished,0,4,13,4,1,2,Open,No,"Community Hall, Playground",West,Owner,Immediate
1317,Delhi,Delhi,Punjabi Bagh,Independent_House,4,1819,123.39,8003,1997,Unfurnished,1,4,28,3,2,3,Open,Yes,Clubhouse,West,Owner,1 Month
1318,Delhi,Delhi,Saket,Apartment,2,884,105.28,10879,2006,Furnished,2,2,19,6,0,2,Covered,Yes,"CCTV, Community Hall, Power Backup, Garden",South,Owner,Immediate
1319,Delhi,Delhi,Rohini,Apartment,4,1897,139.98,7935,2012,Unfurnished,3,6,13,1,3,1,No,No,"Garden, Community Hall",North,Owner,Immediate
1320,Delhi,Delhi,Lajpat Nagar,Apartment,3,1120,99.65,9403,2018,Unfurnished,2,5,7,3,1,2,No,Yes,Playground,East,Owner,Immediate
1321,Delhi,Delhi,Noida Sec 18,Builder_Floor,2,923,47.23,5432,2004,Unfurnished,2,2,21,1,0,2,Covered,Yes,"Lift, Community Hall",South,Owner,1 Month
1322,Delhi,Delhi,Connaught Place,Apartment,3,1258,290.08,24383,2005,Semi-Furnished,1,1,20,0,1,3,Covered,No,"Power Backup, Clubhouse, CCTV",South,Owner,Immediate
1323,Delhi,Delhi,Rohini,Apartment,4,2214,153.0,6432,2024,Unfurnished,5,9,1,5,1,2,Open,Yes,"Garden, Community Hall",East,Owner,2 Months
1324,Delhi,Delhi,Rohini,Apartment,4,1697,79.5,5596,1997,Unfurnished,2,5,28,6,0,2,Covered,Yes,,East,Agent,Immediate
1325,Delhi,Delhi,Vasant Kunj,Apartment,2,928,102.31,13042,2006,Semi-Furnished,2,4,19,4,1,2,Open,No,,East,Builder,Immediate
1326,Delhi,Delhi,Connaught Place,Independent_House,3,1427,319.98,21179,2008,Furnished,3,3,17,1,5,2,Covered,No,"Power Backup, Clubhouse",East,Owner,3+ Months
1327,Delhi,Delhi,Lajpat Nagar,Apartment,2,853,108.02,11939,2024,Furnished,0,1,1,2,3,2,Covered,No,"Gym, Clubhouse, Community Hall",South,Owner,Immediate
1328,Delhi,Delhi,Gurgaon MG Road,Apartment,3,1412,139.98,11367,1994,Semi-Furnished,1,4,31,6,1,2,Covered,Yes,,West,Owner,1 Month
1329,Delhi,Delhi,Janakpuri,Apartment,2,778,53.68,6601,2016,Semi-Furnished,2,3,9,3,5,3,Open,Yes,"Community Hall, Pool",North,Owner,2 Months
1330,Delhi,Delhi,Greater Kailash,Apartment,3,1526,200.53,13407,2007,Unfurnished,3,3,18,8,4,2,Covered,Yes,"Garden, CCTV",North,Agent,Immediate
1331,Delhi,Delhi,South Extension,Apartment,2,836,101.41,11906,2006,Unfurnished,2,5,19,3,4,2,No,Yes,Pool,North,Owner,Immediate
1332,Delhi,Delhi,Karol Bagh,Apartment,3,1124,85.07,7437,2024,Unfurnished,2,3,1,4,2,1,Covered,Yes,"Community Hall, Playground",East,Owner,Immediate
1333,Delhi,Delhi,Janakpuri,Builder_Floor,4,2160,127.34,6861,2009,Unfurnished,7,11,16,3,3,2,Covered,No,"Lift, Power Backup, Garden",East,Builder,Immediate
1334,Delhi,Delhi,Gurgaon MG Road,Apartment,2,911,129.69,14404,2001,Furnished,3,8,24,3,2,2,Open,No,"Gym, Garden, Power Backup",South,Owner,3+ Months
1335,Delhi,Delhi,Noida Sec 18,Apartment,1,492,31.76,6790,2011,Unfurnished,1,3,14,5,0,3,Open,No,"Clubhouse, CCTV, Community Hall, Gym",West,Agent,Immediate
1336,Delhi,Delhi,Rohini,Apartment,2,758,58.81,7854,2023,Unfurnished,1,5,2,5,2,1,Covered,Yes,"Power Backup, Gym, Garden, CCTV",North,Agent,Immediate
1337,Delhi,Delhi,South Extension,Independent_House,3,1152,153.06,15717,2000,Unfurnished,3,6,25,1,3,2,Covered,Yes,"CCTV, Community Hall",South,Owner,1 Month
1338,Delhi,Delhi,Dwarka,Apartment,4,1820,119.38,6992,2022,Unfurnished,0,5,3,1,2,2,Open,No,Lift,South,Owner,Immediate
1339,Delhi,Delhi,Punjabi Bagh,Apartment,2,994,86.46,9256,1995,Furnished,1,5,30,6,4,3,Covered,No,,East,Owner,Immediate
1340,Delhi,Delhi,Noida Sec 18,Apartment,3,1271,77.89,6451,2010,Unfurnished,0,4,15,2,4,2,Covered,Yes,Garden,East,Owner,Immediate
1341,Delhi,Delhi,Noida Sec 18,Independent_House,4,1899,100.6,5073,2023,Semi-Furnished,3,6,2,2,1,1,Covered,Yes,"Lift, CCTV, Playground",South,Owner,Immediate
1342,Delhi,Delhi,Vasant Kunj,Apartment,3,1199,160.98,12605,2024,Semi-Furnished,3,3,1,4,1,2,No,Yes,"Clubhouse, Gym",East,Agent,2 Months
1343,Delhi,Delhi,Lajpat Nagar,Apartment,3,1150,98.74,9037,2012,Unfurnished,0,1,13,1,5,2,Covered,No,,North,Owner,2 Months
1344,Delhi,Delhi,Mayur Vihar,Apartment,3,1315,63.56,5882,1991,Unfurnished,4,8,34,1,3,2,Open,Yes,"Pool, Lift",South,Owner,Immediate
1345,Delhi,Delhi,Greater Kailash,Apartment,2,1064,247.8,20331,2016,Furnished,0,4,9,3,5,3,Covered,No,"Clubhouse, Lift",East,Owner,Immediate
1346,Delhi,Delhi,Mayur Vihar,Apartment,5,2925,196.44,6122,2024,Furnished,7,8,1,3,2,1,Covered,Yes,"CCTV, Garden, Community Hall, Playground",North,Owner,Immediate
1347,Delhi,Delhi,Janakpuri,Builder_Floor,2,930,63.44,7068,2004,Unfurnished,1,1,21,0,1,2,Open,Yes,"Power Backup, CCTV",East,Owner,2 Months
1348,Delhi,Delhi,Pitampura,Villa,3,1364,83.1,7293,1990,Unfurnished,1,5,35,8,1,2,Open,No,Community Hall,West,Builder,2 Months
1349,Delhi,Delhi,Punjabi Bagh,Independent_House,2,881,59.85,8014,2005,Unfurnished,1,5,20,3,1,2,Covered,No,"Gym, Power Backup",East,Agent,Immediate
1350,Delhi,Delhi,Mayur Vihar,Villa,4,1780,96.97,6282,1997,Unfurnished,3,5,28,3,1,3,Open,Yes,"Playground, Clubhouse",North,Owner,Immediate
1351,Delhi,Delhi,Gurgaon MG Road,Apartment,3,1190,153.69,12110,2022,Semi-Furnished,1,2,3,4,2,2,Open,Yes,"Playground, Gym",South,Builder,1 Month
1352,Delhi,Delhi,Vasant Kunj,Villa,2,908,95.2,11538,2002,Unfurnished,3,3,23,5,1,1,Covered,Yes,"Playground, Garden",North,Agent,Immediate
1353,Delhi,Delhi,Connaught Place,Apartment,4,1918,350.35,21401,1995,Unfurnished,5,10,30,2,1,2,Covered,Yes,Playground,North,Owner,1 Month
1354,Delhi,Delhi,Gurgaon MG Road,Builder_Floor,3,1451,119.85,9137,1996,Unfurnished,1,3,29,4,5,2,Open,No,"Gym, Pool, Playground, Clubhouse",East,Owner,1 Month
1355,Delhi,Delhi,Rohini,Apartment,4,2299,194.89,7562,2019,Furnished,7,8,6,5,2,2,No,No,CCTV,South,Owner,Immediate
1356,Delhi,Delhi,Other,Builder_Floor,4,1893,115.7,6076,2001,Semi-Furnished,2,7,24,3,3,2,Covered,Yes,Gym,North,Owner,Immediate
1357,Delhi,Delhi,Karol Bagh,Apartment,1,534,50.51,10654,1993,Semi-Furnished,0,4,32,2,0,2,Open,Yes,Garden,North,Owner,Immediate
1358,Delhi,Delhi,South Extension,Builder_Floor,2,756,90.57,12799,1998,Furnished,1,2,27,1,0,2,Open,Yes,"Lift, Power Backup",West,Owner,Immediate
1359,Delhi,Delhi,Dwarka,Apartment,2,845,52.36,6715,1990,Furnished,1,2,35,2,1,2,Covered,No,"Pool, Power Backup",South,Owner,Immediate
1360,Delhi,Delhi,Karol Bagh,Apartment,2,939,83.97,8116,2022,Semi-Furnished,0,5,3,1,3,2,Covered,Yes,"Playground, Lift",East,Builder,1 Month
1361,Delhi,Delhi,Other,Apartment,2,921,37.67,4859,1994,Semi-Furnished,0,3,31,4,4,2,Covered,Yes,,South,Agent,1 Month
1362,Delhi,Delhi,Janakpuri,Independent_House,4,1857,91.33,5091,2001,Semi-Furnished,0,5,24,1,7,2,Covered,Yes,"Playground, Gym, Power Backup, Lift",North,Owner,Immediate
1363,Delhi,Delhi,South Extension,Apartment,4,1881,188.4,11605,2001,Semi-Furnished,0,1,24,2,2,2,Covered,No,"Lift, Gym",South,Agent,Immediate
1364,Delhi,Delhi,Dwarka,Builder_Floor,3,1163,54.61,5303,1991,Unfurnished,1,3,34,3,1,3,Open,Yes,"Community Hall, Lift, Pool, Clubhouse",North,Owner,Immediate
1365,Delhi,Delhi,Pitampura,Independent_House,2,979,71.0,7748,1995,Furnished,3,7,30,1,1,3,No,No,,West,Owner,Immediate
1366,Delhi,Delhi,South Extension,Apartment,4,1925,242.91,11275,2016,Furnished,3,6,9,7,6,3,No,Yes,"Playground, Community Hall, Clubhouse, Garden",North,Owner,Immediate
1367,Delhi,Delhi,South Extension,Apartment,3,1379,173.5,14226,1997,Unfurnished,3,5,28,5,2,2,Open,Yes,"Playground, Pool",North,Owner,1 Month
1368,Delhi,Delhi,Punjabi Bagh,Builder_Floor,4,1889,155.37,9616,2002,Semi-Furnished,5,10,23,1,1,1,Covered,Yes,"Clubhouse, Playground, Power Backup",East,Owner,Immediate
1369,Delhi,Delhi,Mayur Vihar,Apartment,1,485,32.19,7373,2004,Unfurnished,1,3,21,1,3,2,Covered,No,"Pool, Garden",North,Agent,Immediate
1370,Delhi,Delhi,Punjabi Bagh,Builder_Floor,3,1319,103.95,9176,1990,Semi-Furnished,2,2,35,5,1,3,Open,Yes,"Pool, Community Hall",West,Owner,Immediate
1371,Delhi,Delhi,Pitampura,Apartment,3,1055,61.69,6341,1997,Unfurnished,0,4,28,0,4,2,Open,Yes,"Gym, Community Hall",East,Owner,1 Month
1372,Delhi,Delhi,Saket,Independent_House,5,2928,245.33,9362,2014,Unfurnished,2,3,11,6,3,1,Covered,No,"Community Hall, Power Backup",North,Owner,Immediate
1373,Delhi,Delhi,Punjabi Bagh,Villa,2,805,82.56,10849,1995,Unfurnished,2,5,30,4,0,2,Covered,Yes,"Pool, Community Hall",East,Owner,Immediate
1374,Delhi,Delhi,Dwarka,Builder_Floor,1,503,36.38,6934,2018,Furnished,0,4,7,3,5,3,Covered,No,Community Hall,East,Owner,Immediate
1375,Delhi,Delhi,Rohini,Builder_Floor,3,952,51.64,6331,1999,Unfurnished,1,6,26,3,0,2,Open,Yes,Lift,South,Owner,Immediate
1376,Delhi,Delhi,Noida Sec 18,Apartment,1,421,29.55,6577,2006,Semi-Furnished,1,4,19,4,4,2,Covered,Yes,"Pool, Garden, Power Backup",North,Agent,1 Month
1377,Delhi,Delhi,Karol Bagh,Apartment,1,480,45.77,10411,1998,Unfurnished,1,5,27,4,0,3,Covered,Yes,"CCTV, Garden, Pool",East,Owner,Immediate
1378,Delhi,Delhi,Janakpuri,Apartment,2,867,41.29,5197,2004,Unfurnished,1,6,21,6,3,3,Covered,Yes,,South,Owner,Immediate
1379,Delhi,Delhi,Saket,Apartment,1,486,39.85,9007,1998,Unfurnished,1,1,27,2,2,2,Open,No,Garden,East,Owner,Immediate
